"id","song","rating","review","account"
"3728","262","4","The songs blend well together i just think u could of changed it up a little more....","0"
"3736","168","10","Utterly gay but so damn catchy. This is actually the first remix that amazed me here.","0"
"3737","103","5","I really like this... how the hell did you manage to isolate all the sounds like that, EQing or do you actually have the multitracks? Please email me, I\'m dead curious : pier_philippe88@hotmail.com
","0"
"3738","26","5","Great remix...

HOW THE HELL DID YOU ISOLATE THE VOCALS?!?","0"
"3739","205","6","No it\'s actually a cover, he\'s just pitched up the vocals.

It\'s not too great though, but at least it\'s original.","0"
"3741","213","10","This is my voice... Tanya, I found her the Red from PS... I\'m trying. Really really trying... Luv you.

Everything comes.... Full Circle.
www.drwhoguide.com
This is the future of Doctor Who... After the End of the thirteenth Generation Vengence comes, the Prentice, the Vengence of time... 7.Howord Co.
The Broken Perfect Child is Found... Rasselons Prophecy is REAL!

www.myspace.com/necropathik

I am the Prentice..","0"
"3786","269","5","I really didnt care for the synth choice,but congrats on the staff pick.................","0"
"3788","250","5","Let me get some of what u are drinkin, very creative","0"
"3789","248","7","Pretty cool, thats all i got to say about that....","0"
"3810","267","3","Is this an updated remix you posted before? i think the original was better.  i agree that the reverb is over-kill.  in fact, i think the added effects muddy the song considerably.  the editing is very interesting, not bad, but i would have left the stuttered bit of vocals out.
","0"
"3813","270","8","Really cool song, just needs some great vocals and it is going to be a great song..","0"
"3834","248","6","somewhere between nin\'s \&quot;still\&quot; record.  but that piano chord progression is very pleasing, and the sounds are generally well thought out.  an overall good effort, and i\'m not sure what i would have done differently.  my real criticism is that it sounds too much like \&quot;still,\&quot; and while that isn\'t a bad thing, i guess i just look forward to hearing something further off the mark when i see an original track put up.  

i mean, its not crap or anything :)","0"
"3836","250","10","i love the way you took this song and did all the live instrumentation on it, awesome!!","0"
"3841","254","3","5 for the music
nothing for singer - whats with dropping the H ?

it really bugs me... it sounds like a bad finnish band... like it\'s the dudesons singing along to terrible lie....

if i did this i would have dressed up the synths a bit in the chorus... it\'s a little too simple giving it a cheap midi feel...","0"
"3842","252","10","I know this is one of your earliest remixes, but I STILL LOVE IT SO MUCH!","0"
"3846","250","9","It reminds me a russian group style, the group \&quot;Nol\&quot; (zero). Little voices signing \&quot;survivalizm\&quot; sound veeery funny!!","0"
"3848","98","10","\&quot;I\'m on my ass!\&quot; like French say. You found the perfect common points between the three songs, it\'s really amazing. ","0"
"3865","272","7","One of the better remixes of The Perfect Drug that i\'ve heard, i like that it has a different beat rather than just being the original mixed up a bit (like most of them).

Not sure why this was originally submitted as a Capital G remix though.","0"
"5547","340","7","no vocals, but hell good still","0"
"5549","275","5","Let me explain your unwritten rule...It is un written so, if u used ur imagination there is a story in my choice of samples...your father is in a war, there is some mateing chants, u are born, u go crazy, u are whipped into what u dont want to be, screaming in the back ground kind of hints to it...then u go through your own war and so on and so on...Maybe im the only one who hears, my thought is we are all stars and we are all being fucked and drove through are own personal wars....MAybe im retarded oh well...","0"
"3888","48","8","This is quite a slick mix. Not much could be bettered, unless source/5.1 mix of GD,ML was released, and stuff could be seperated more. ","0"
"3901","26","9","This remix is quite excellent. Much better than any that were officially released. I love the vox manipulations.","0"
"3902","267","8","I liked it. However the echo on the woman\'s voice didn\'t match Trent\'s non-echoed voice. Does that make sence?","0"
"3907","160","0","I really can\'t tell what you did to this song.
Did you just upload the original to see if anyone noticed?","0"
"3908","34","10","Holy shit this is fucking great! D\'you have more?! I gotta search for it!","0"
"3909","69","0","First minute or so it sounded like you stole the beginning of \'Blitzkrieg\' from Deathstars. I kept waiting for the \'In your dreams...\' lyrics to kick in, and almost missed whatshisname start singing.
All in all, this sounds way to scratchy and what\'s with the german death metal growling and nintendo blooping?
Metal doesn\'t sound like that. Well, decent Metal, anyway. Sunn O))) would be embarrassed to hear this pile of shit.","0"
"3910","199","7","this is crap. it\'s just noise. and i like it. weird. you make more, yah?","0"
"3911","127","5","A quick easy mix of 10MH and Wish slapped together. Nice for those with enough patience to wait through the long 10MH beginning.
The Wish bit is muffled but still listenable, and I liked the guitar over the heavily muffled \'No! No! No!\' Trent whinging at the end.
Naughty Trent. Eat your greens. ;)","0"
"3912","75","1","bad. what the hell is this?","0"
"5544","339","0","I'm sorry but this was just awful.","0"
"4006","250","8","OH SHIT! I think I saw your music video on Chaos Cantina! I still can't believe you did the entire song without synths! Amazin'!!! Glad I could download the song for keeps! :)))","0"
"10012","231","8","this seems a little overlooked but i like it i must say,a solid note for note cover of TDTWA ","0"
"5540","113","0","you didn't do anything......","0"
"4163","275","2","This is my first time using the program acid, I used a sample from every mulitrack source, not the best mix, but I plan on mastering acid.....","0"
"4170","218","8","My Email was hacked. So don't bother emailing me.

Great mix, for thicker sounds just run it through a Midi cable into a quadraverb and mess with the settings, or something like an AN1X or any MC-505 like roland knob box.

You could also try using Hydrogen for Linux.
Linux Caffe in Tee Oh has Ubuntu Studio info. Has a bunch of Audio software. Open source and kixazorz","0"
"4172","224","10","I LIKE my fan-inspired songs to sound like NIN!","0"
"4173","275","6","haha cool :)","0"
"4183","282","4","i really like this mashup, it is really cool, whole diffrnt song, nice..good job","0"
"4186","276","4","The instruments are fine, but the voice needs to pronounce the words correctly. In the chorus is sounds like &quot;It douche you to make me realize.&quot; Certain parts of this song are meant to be mumbled and some are meant to be sang clearly. I like the screams though, so other than what I mentioned above this is a decent cover. ","0"
"4188","43","5","The chorus is alright but the song as a whole makes me wonder why everyone is raving about it. ","0"
"4220","278","6",":) NIce but do better :)","0"
"4221","279","2","ooo lovely love!","0"
"4222","281","5","Er, what am I missing here?

It's very hissy.","0"
"4223","282","7","likey lot - it has instruments in it. How refreshing here :)","0"
"4224","286","5","cool, sadly it's produced all wrong and sounds like a tiny weeny radio.

Big potential mash up here.

Sound quality is REAAALLY rotten though so just a 4.


AND A BIG NASTY CLICK ON THE END! so drops to a 3.

Do this properly, dude :)
","0"
"4227","288","5","you are funny :)

 I clicked on this because of the title and was expecting a peculiar Yes-NIN meld but this was well fun :)

Thanks - brightened my day.","0"
"4229","288","7","This makes me like the song again..I can picture a bunch of people in there shiny spandex exercise clothes,dancing around with there arms in the air..It is so gay, But cool ass hell.......","0"
"4239","278","8","Great, I like the way you got the lines in both songs to rhyme","0"
"4270","282","7","Not really sure about this. 

One part says: ohh, this is tacky.
Another: i'm getting gitty while listening.

Mmmm.","0"
"4271","283","6","Odd. Clever. Mostly-good.","0"
"4273","276","8","You know, this is one hell of a cover. I'd say it tries to get pretty close to the real song as far as tone and tempo. Vocals do a nice job on intonation and effect. 

I'd like to hear this in a bar, for sure.","0"
"4274","279","4","Didn't Weird Al do this in the 90s?

Eh, not a fan.","0"
"4487","98","10","WOW! About half into the song i stop trying to figure out which sounds were from which song. Why? Its because it didn't matter anymore! this is a new song altogether! great stuff!","0"
"4282","249","5","Alright....

I dunno if I like what you did with the song to be honest. The chorus is lame. 

The vocals would be tight if you didnt drag on your voice and really gave it some emotion.

But Its not so bad. I enjoyed it just wanted more from it.","0"
"4290","276","9","Awesome job guys! That was some awesome stuff..can i steal you drummer and make love to your vocalist? rock on guys!","0"
"4293","168","10","I thought this was the most innovative interpretation of his song....VERY fucking good!
Keep up the good work you rock!","0"
"4320","164","7","IT's very good, however, it gives me the feel you were listening to Closer To God album while making it.
It's almost a loud and crackly deviation of, well, maybe Closer [Deviation].
Though at the last part it clearly indicates how it is different from Closer [Deviation].

Who is speaking? I couldn't quite hear.

Anyway, it's pretty good, as I've said before, but why drink sparkling cider when you have vintage champagne, you know?","0"
"4324","275","2","Ok, here's an unspoken rule for ya [that I think mostly applies]: no animal sounds in nin remixes unless the song is called closer, okay?
[No, wait, maybe pig noises would be ok in *fuckers.... whatever, I don't control the world. :( to that.]

[Alternately, NO using baby sounds IN the song Closer. That's just, er-hem WEIRD.]

As for you song...since it's starfuckers, I kinda expected it to be noisier and louder. Very good in the beginning, lost it's way on the end.
Hope you get better at Acid!","0"
"4325","289","10","Oh god, the beginning's like the start of a super scary movie where they're just showing the credits! It's very creepy and ominous sounding...! Kinda like the killer--in the movie, I mean--is taunting you before you know who he is!
Ack! D8

Around 1:50ish, maybe earlier, when he starts singing, it's reminiscent of Freddy V. Jason, when the little girls are playing patticake and singing that, 'one, two, freddy's coming for you...' song.

All in all, ten. I really like this!","0"
"4362","283","8","I really enjoyed it- very clever and creative good job!","0"
"4882","303","4","Thats quite good, despite the 5 rating, I do think it is good.  Shouldn't work, but for some bizarre reason it does work.
Nice.","0"
"4531","297","10","Amazing remix, you should do more!","0"
"4534","291","10","This is an instrumental of mine..more songs, and details of my musical background can be located at myspace.com/coleharrismusic  Thanks for listening, and any questions or comments are welcome.

-C.","0"
"4542","292","9","Good Job!

Thats not on an album right ?","0"
"4638","300","10","That's one good instru cover!","0"
"4661","300","10","omg!OMFG!!!!!! EXCELLENT! BRILLIANT!!! LOVE IT!!","0"
"4749","2","9","I agree this is the best mix on here period, I wish you were my teacher straight up....I tried to make a remix of this song, and i knew there was no way of getting close.....","0"
"4766","3","9","What is there to say..........","0"
"4802","168","7","I could totaly hear this playing at a rave somewhere,lol fckin cool....","0"
"4803","9","5","I would of had the background noise that goes left and right actually make a melody to follow the vocals that would of added a little extra elimante that would of sounded really cool.......","0"
"4815","305","8","Awesome...Sounds really really good

Can't put it any other way. The End is just sick !

I'm gonna burn this one.
","0"
"4872","313","5","New name, new myspace- myspace.com/soundovermind

-cole","0"
"10008","114","7","good track...but i'm wondering where you got the title from because the last song i posted..Sense Your Soul.. had the line &quot;all i ever wanted..was to get through.&quot; just curious ..i wouldn't care if you did get it from there ..it's no biggy my niggy","0"
"5024","293","10","very good bro, i really liked it","0"
"5028","191","10","good job. this is a great original from you. i liked the first version you had, but this one is just amazing!","0"
"5116","29","10","This is the best (and my favorite) remix on this site by far.  Excellent work.","0"
"5178","305","7","Not bad at all, though the vocals in the chorus sound a little drained.","0"
"5179","168","9","Ahahaha! Inspired. I'm probably going to Hell for loving this so muc. Bravo!","0"
"5212","310","10","probably the best remix ive heard on the site for ANY song","0"
"5214","309","7","intresting must hear","0"
"5666","340","6","THANKS. WE'RE ACTUALLY ADDING VOCALS TOMORROW SO KEEP A LOOK OUT FOR A NEWER VERSION OF THIS SONG WHICH WE WILL BE POSTING WITHIN A COUPLE OF DAYS.","0"
"5371","279","10","Very nice remix! I'd love to see another cover of a different song! This is awesome!","0"
"5384","35","8","A nice mix that changes the original nicely and sounds great on it's own.","0"
"5385","7","10","If the original wasn't perfect already this just adds to it. I absolutely love what you've done to the song and enjoy listening to this almost more than the original! My god this is amazing!!!","0"
"5400","2","4","messy,muffeled and rushed is my overal impression of this remix.","0"
"5418","334","10","I already love this song to begin with and thought that it couldn't be made into something else even better. While not have the quiet &quot;calmness&quot; as the original, the electric guitar spices things up. This is a remix that I would refer to my buddies. Good remix and Good Job. :D","0"
"5421","99","10","AWESOME!!! Totally original, nice and long, and really...uhh....umm...odd...yeah...odd...let's go with that, it's odd, yeah. But I expect more great work with you, Dr p3ck3r MD!!!","0"
"5532","316","0","Once again, I am forced to clean the fecal matter from my ears.  Thanks, Meathead.","0"
"5533","244","0","I would rather get kicked in the nuts than hear that again.","0"
"5534","329","7","I imagine this was a hard one to cover.  Well done.","0"
"5550","273","9","oh my god &amp;gt;:) totally works imo","0"
"5626","342","1","A really strong mix.

You were up against it from the start because all you had to work with was bad quality recordings, but this turned out really nice. A structure that kept you guessing, and some really fitting sounds were meshed with the original samples. At the risk of sounding like a Cliché, TWO THUMBS UP!!","0"
"5639","169","9","fun! super","0"
"5640","196","10","i'm going to listen to it again!!!!!!!!!","0"
"5653","342","10","nice mix! nice and brooding!

it's been a while since i've heard a mix of this -mostly since the days of mixman and all. 

gotta give props for the nin hotline! ;) ","0"
"5654","29","10","wow - great interpretation! great builds and additions to the original structure! 

i'd fiddle with the mix a little to even out the balance so it's near seamless between the original track and your layers. just a thought.

great work! ","0"
"5755","2","10","Man, this is so perfectly chaotic!
It's even more brain-damaging than The Great Destroyer :D","0"
"5787","98","10","You've done an incredible job! amazing.","0"
"5832","353","1","just playing via midi the Piano-theme is very poor.
Only 1 - not 0 because of the motivation to make this a long extended version","0"
"5848","354","6","Umm...Ok...What the hell was that? The music is cool, but the screaming and US Wiretap and a phone number that probably dosen't work...odd, but good.","0"
"5882","353","0","Hmmm... as the speaker before...
this is very poor... it isnt really a rich sound of the piano and only playing it without expression isnt the goal... as longer as i hear this its a shame to destroy such great song by a version without emotion and expression at least in the volume of the piano...

and in the middlepart its also played wrong...

i hope this version is only for learning how to sing over a great song... ","0"
"5888","273","10","Sweet Christ,That is an amazing mix. It is now my favorite Song. You did so well. ","0"
"5925","250","8","I absolutely Love this!!! The akordians and Spoons Fuckin rock Someone get this to trent I think he would really enjoy this.","0"
"5926","210","5","This is a very good cover, it has its flaws but I feel they compliment the performance giving it a very organic, analogue feeling","0"
"5944","329","7","Pretty spot on.  Vox weren't even half-bad.  Good cover!","0"
"6017","34","10","Yeah! this is amazing, especially the beginning..","0"
"6044","250","10","Awesome, just awesome","0"
"6045","239","8","You got some really wicked sounds in this man. Really well done. Only thing I really didnt like about it was the vocals. They were a little too echoey and low (for a trent sounding sound) which is a great attempt but at least try turning down the reverb a bit.

Overall, pretty good.","0"
"6046","84","7","I like it but the only problem I have with it is no introduction to the song really. It just starts too fast and comes on too strong. ","0"
"6052","329","8","Pretty damn good. A different style, but retaining the beauty of the original.","0"
"6092","306","10","This is part of your 2001 mixes collection. At first I thought the Metal remix with the new crunchy drums and Pinion sampling was the best, but this takes the cake, hands down. The Happiness In Slavery sampling towards the end and the little synth line that jumps up half notes; wow. 

You should be working with Trent and co. ","0"
"6093","246","10","Best NIN mashup I've ever heard. Hands down. 

Everything about it is delicious and perfect. The synth drop with followed by the Happiness sampling and the &quot;Everything's blue in this world&quot; is my favourite NIN moment - and it's not even an &quot;official&quot; one. I've listened to this dozens of times.

You win, no contest here. I only wish it was longer - more to savour. ","0"
"6121","252","8","Its pretty sweet. Groovy, good job.","0"
"6122","69","0","Total shit. I can't even believe this is a serious attempt. ","0"
"6130","195","7","pretty damn cool.  my only complaint is that there should've been a little more eq/leveling on some of the &quot;noise&quot; samples I think.  nice job though.","0"
"6131","300","9","that was great! a very cool mix.  not a huge departure from the original content wise I guess, but that's fine.  i'm really surprised this doesn't have a higher rating.","0"
"6135","90","9","Treads the line between Dance &amp; Industrial genre's with excellence.","0"
"6136","14","8","Really inventive spin on the original.Power to fan-mixes, this is the best version! ","0"
"6143","364","7","That was so awesome. The start... was... something.lol

Maybe it was a programming error or whatever, but it simply didn't work for me.

The samples in the middle fit with the song, but I would try and not put two vocals together with one singing and one talking. I would have paused Trent singing, run the sample, and then start Trent again.

thats what I think anyways, overall pretty good though.","0"
"6157","275","5","c","0"
"8282","29","9","Wow ! So tremendous, nice shot man, sounds like pro !!!
","0"
"6205","296","10","Hahaha, This remix is funny XD. I love the Mario Vs. NIN Idea XD. 10 points. And you also get my first rating :P.

~Kinta","0"
"6249","169","10","Brilliant!!!!","0"
"6252","369","10","yep total dif","0"
"6253","369","10","great","0"
"6306","81","10","Yes... cool ! 
Nothing more to say...
10 of 10 points ;-D

Check out mine too...

Greets TweakerRay","0"
"6307","368","3","This mashup is too fast for my taste... 3 points for the idea. And in the middle where me i'm not enters again its somehow not in the right place...","0"
"6309","169","10","I love it, can I chat to the remixer about using it for a set I'm doing?...
dKa","0"
"6311","196","2","Ok, it's making my eye's water and my ears go funny...I need to yawn alot...well done, you obvisouly like your breakcore!","0"
"6313","370","9","Soundquality: 10 Points...
Musicality: 7 points...

One point less for your cover because there are harmonically some mistakes in my oppinion, because the harmonies on the bass arpegiator dont follow the right melody and so you got disharmonics in it... i dont know if that is wanted...
in my ears it sounds wrong...
also the ending is cutted...
wanted ? or unwanted ?
so i give you overall 9 points

Greets TweakerRay

check out my remixes here too !
Search for TweakerRay
","0"
"6355","14","1","Vomit.

How did you ever think that the crap you put over this song worked?

This is about as original as a sit com starring rosanne. bleugh



","0"
"6369","369","10","f. hot","0"
"6374","272","7","Definitly a god remix. Nice Ideas. Danceable. Cool !
And without any original remixkit its even more cool !

Keep it up

And listen to my remixes to

search for TweakerRay

Cya TweakerRay","0"
"6376","36","7","Wow... for picking such a hard coverversion you have my full respect. This Cover Version has great Elements and cool Ideas. One criticism: 
for me is that the vibe-synth
sounds too nice to me... if it would have been a little bit less powerfull or shiny than it would contribute to the overall dark feeling of that song. And the piano would have needed a little bit more reverb for my taste.
But overall a good coverversion!

Listen to my remixes 

search for TweakerRay","0"
"6389","76","10","So for about a year now I've listened to this amazing song and it still blows my mind. Best fan mix for me, on this site and the official one. ","0"
"6390","160","6","That person is crazy for not being able to tell the difference, some fan that is. it couldve been better, but its alright. ","0"
"6418","371","10","good","0"
"6439","109","9","possibly better than  the original. very similar, faster paced, and more movement. damn good.","0"
"6452","375","8","ahhahahah lot of fun!","0"
"6453","371","10","great","0"
"6454","375","2","Copied straight off another guy's version.
And not as good. Bummer.","0"
"6467","168","10","I like this one a lot, it's really well done.  Trent would probably hate it though.^^","0"
"6497","95","7","I like it bro, I would like to hear a version without the vocal echo though, seems a little overbearing.","0"
"6564","66","0","Bloody dreadful excuse for a remix.Stay away","0"
"9975","276","8","I think this is great, the vocals are expressive, and they shouldn't be judged by the accent, it's just different.

Love it","0"
"6676","326","10","made a good song even better
its a rump shaker","0"
"6802","160","2","I'll say it's a lazy remix.

he added his own touch to it, but I think he should have touch it more","0"
"6805","146","8","very well done, but the melody is off a bit. this is inspiring me to experiment with more simple song structure in my own music. keep it up!","0"
"6875","382","8","really cool, i gave u an 8 because u go over ur peaks a little","0"
"6876","382","9","beautiful! concise and intelligent.","0"
"6905","152","9","Wow, it DOES sound like La Mer! Cool! =D Anyway, very good cover. Nicely done.","0"
"6911","20","3","The slow-mo vocals are kinda awkward. There's nothing really signifigant to it. It seems to be just like the original but slower, without a proper introduction, and with systematically placed extra effects.","0"
"7135","390","10","this sample is great, I wish you'd post the whole thing!","0"
"7143","18","10","This is actually one of the best covers I've heard. The quality may not be perfect, but I think it adds to the effect. I absolutely adore his voice on this song. It makes the emotion seem all the more real, for some reason.","0"
"7212","316","2","This is truly horrible and hilarious at the same time, the speak and spell voice made me laugh though.","0"
"7226","398","10","real club","0"
"7227","248","8","The toughest thing i believe an artist does is to draw the line at when you should stay back (ego, musical skills, etc..) and let the music do what it's supposed to do. To make you feel.  great work","0"
"7228","400","5","Ouch my ears...
Well, where are the vocals ?
That distorted melody on its own doesn't make sense to me...","0"
"7231","398","10","the best","0"
"7359","381","10","wow this is excellent
the greatest remix I have heard in a long time, but not as great as Meathead's. but still incredible, 
Great job guys!","0"
"7378","146","10","great track, you should submit more!","0"
"7379","77","10","This didn't show up, So now The excitment is gone but I really enjoyed this remix. It was so good","0"
"7380","30","4","This one was ok","0"
"7384","199","7","yeah iv got some other stuff iv mixed. this was done when i first started off just mixed mp3 files (im noob)and added a few thing, lol","0"
"7388","29","10","The best remix on the site.  Haunting.  The composer should do this for a living.","0"
"7422","146","10","Soothing and beautiful - love it.
;)","0"
"7423","72","1","This only not with teeth. :/","0"
"7436","181","0","Its a bunch of samples of marilyn manson. i can't believe they would even post this. ","0"
"17953","779","8","Liked this audio straitjacket a lot.","0"
"9972","327","10","Wonderful job!","0"
"7529","95","9","Very nice. Ever since I saw the 300 video this was used with, I've been trying to find this song. Extremely well done.","0"
"7551","224","5","Haha how in the fuck did some of these old tracks end up here? A bit bewildered but I really appreciate that someone actually uploaded my tracks. Thanks for the comments!","0"
"7568","390","0","link wrong
http://www.vitaminrecords.com/web/page.asp?pgs=product","0"
"7569","103","10","It's unbelievable how you separated the sounds without having the multitrack. Great work. I love the synths you've added as well. One of the best remixes here, in my opinion.","0"
"7598","14","10","i listened to your other tracks so i searched to see if you had done anything else

nice work with sunspots; like HIAB-X said, its a inventive spin off the orginal

by far the best sunspots version mixed up","0"
"7613","408","10","Great, I love it.","0"
"7624","98","10","very fucking great shit :)","0"
"7629","246","8","Sorry, man! i never rated it in my last review... Let me correct that!","0"
"7634","293","2","this is really just a track experimenting with the song. despite the low ratings i'm planning on polishing it up and having a far better version. this one wasn't quite ready.","0"
"7635","394","7","Metal meets tdtwwa. Very interesting. Powerful","0"
"7649","218","8","I think it's more EBM than anything...keep it up dude, lovin' it!
dKa","0"
"7681","98","10","Best mash I have heard, totally recommending this one.","0"
"7684","48","8","These songs belong together.  There are a few glitches, but generally great mash, added to my dl mix.","0"
"7698","158","10","great fucking shit.. realy!","0"
"7711","407","5","I love it.  Very good quality, gets better as it goes, builds up, not to a huge finish, but it doesn't need one. Good job.","0"
"7732","29","9","Haunting is the right word... Nice job!
By the way, the concept of this website is pure gold, but I know that there is a lot of people trashing it by voting &quot;half a star&quot; every song that's not theirs or their friend's in order to make theirs levitate... that's a shame... please help me stop this useless wasting of such a great site...","0"
"7736","311","10","This is fucking ingenious!!! LOL ","0"
"7747","411","10","Damn good song...","0"
"7759","168","9","I think that The WB or Fox should use this in one of those promo spots for a new TV series! It sounds so poppy and gives me a warm feeling. Sick, I know. Way to go!","0"
"9984","146","9","Great Job. ","0"
"7840","414","3","I get these thoughts alot when listening to music that has the same beat to it...Nice idea, maybe fiddle with the levels a bit more...
dKa","0"
"9983","114","7","I like it. Sounds professional. I wish it was longer.","0"
"7846","342","10","Right up my alley! I really like this mix. Very Reznor-like.","0"
"7861","401","7","I like this, however, the transitions need to be softened more.  I think an error exists in a recording also which screws up the progression.","0"
"7867","164","9","Yes, very good.  I agree with anonymiss in not much difference.  Although, I would have keep the transition to the wolf howl.  The sound of the laughing retard is so LAME.","0"
"7869","188","10","I meant to submit a higher rating, but something is amiss... ","0"
"7871","216","10","Dude, this is haunting--Excellent!","0"
"7870","55","10","FOOL (Hobie Puzak)
This new &quot;guitar distortion&quot; fucking SHREDS!!!","0"
"7872","295","7","There is a sense of continuity in this. Intriguing","0"
"7873","318","10","Nice,
I associate this with Rettic AC","0"
"7875","75","0","This is shit.
Fuck your Weird Al bullshit...","0"
"7886","98","10","This is really amazing! great job! you mixed them all so well!","0"
"7897","98","10","WOW!","0"
"7899","180","8","wow _ that was incredible - better than the cold water flat remix","0"
"7903","282","8","Great!","0"
"7904","311","10","Hillarious!","0"
"7907","98","10","OMG awesome!","0"
"7922","69","0","Sounds too schizophrenic, too Beethovenish... ","0"
"7926","74","5","Interesting mix","0"
"7929","225","8","Great, requires attention.

Love the noise","0"
"7932","104","9","FUCK yeah!","0"
"7933","7","9","I really really really really like this! its as good as the orgiganal","0"
"7934","25","0","My god...
I cringe to the superficiality of the singer, especially the listeners who choose to accept this.","0"
"7936","213","10","Hey Kyle Porter... Was there some wierd voice thing? Or was it the Radio nightmare web thing?
Galilee be preserved.

I'd love to hear more Audio from this guy.
Like Godspeed You Black Emporor but scarier... Til you hear Wrapped in Plastic by Combichrist then listen to Sleep by Godspeed.... Yikes.","0"
"9979","416","10","Sounds awesome.  Would be cool to hear acoustic versions of other NIN stuff...","0"
"7979","108","8","it's great

just, i think it should wait a couple more measures before the vocals come in.

but other than that you're good.","0"
"7990","98","9","I really enjoyed this mix. My one complaint is the overkill on the distortion whilst the line &quot;The more I stay in here, the more it's not so clear...the line begins to blur&quot;. Other than that it's really awesome, it's goin' on a few of my playlists for sure. Awesome!","0"
"8036","417","10","WOW! Great job..and i loved every minute of it. I'm gonna check out your myspace too :)","0"
"8072","49","8","i coul hear this all dat lol","0"
"8099","14","5","Nice try but you have to be a bit more careful with the sounds through the song. verses are off the tone.
keep up!","0"
"8142","171","10","Nice!","0"
"8160","29","10","Sweet job man ","0"
"8172","2","9","Fuck Yeah!","0"
"8217","336","10","Thanks everyone for the kind words.  I loved doing this one and I am working on another one right now.  I will post asap.  Best!","0"
"8315","98","10","THIS IS MY FAVORITE MIX ON HERE!
amazing mashup.
","0"
"8323","65","10","The Best That I've found on here so far, Gravity Kills vocals ftw.","0"
"8352","224","1","Err.

try mixing up the rhythms a bit. It kinda plodded on without any structure...sorry!



","0"
"8369","391","7","Very interesting and disturbing remix!

While reversing is a good effect - there might have been a little too many reversed sounds in this remix.

Other than that - Good job!","0"
"8373","146","8","I like the different perspective on this song. Great work.","0"
"8374","165","8","Very good take over the original. I love this song in both original and this version.","0"
"8375","334","9","I dig this. It reminds me of a mid 90s type remix.. Not to bad.","0"
"8376","406","9","Very creative take on The Frail. Only thing I would change is to add some distortion to the glass breaking in the background off and on. Beautifuly remixed.","0"
"8386","102","0","I do not get how this is supposed to sound anything like March of the Pings?!","0"
"8387","53","0","Why are you singing it in monotone and why does it have no musical relationship to Hurt?!

Sorry.. 0 stars..","0"
"8388","284","1","I gave it a 1 because it made me laugh a little.","0"
"8403","168","10","Extremely nice piece by Dave Onex!
","0"
"8410","350","10","&quot;What do you have planned for today?&quot;
&quot;I don't know but it's gonna be big!&quot;

That's the feeling I get about Josh Campbell and his artistic conributions.

I don't know what he is up too but, for a reason I can't quite put my finger on, I know in the end it will be  defined as significant.
Nice job JC!
","0"
"8416","3","10","I fucking Love this!","0"
"8418","26","5","wow, this is excellent, i know it might be a trade secret, but i was wondering if you'd tell me how to get such clean vocals form a song that doesn't have raw tracks. my email is bypassfailure@aol.com, I'd really appreciate your expertise.","0"
"8425","29","10","I love this remix... Absolutely added to what was already a great song.

Check out this link to watch Trent performing it live:

http://www.youtube.com/watch?v=3RGYBP1_D1U","0"
"8426","14","2","Sorry, I didn't like this one.  The track is just the original version with random reversed sounding effects thrown over it.  I'd say try again, but then again, I'd better not, it might turn out worse than this.","0"
"8427","288","10","This is heavily awesome.","0"
"8434","424","10","There is an updated version of this on my blog now at

http://adamzwakk.com/?p=78

comment/rate","0"
"8437","146","9","Wow :) Old memories re-packaged. Good work!","0"
"8461","424","10","Yea man I really like it, and some the other music on your site is really sweet.  Heh you really got some talent.","0"
"8477","7","10","bypassfailure@aol.com. This is amazing, like all the other with teeth songs u've done. I really want to hear how you get your vocals so clean, I assume its with incredible eq adjustments but I think you're doing something that works much better. I'd very much appreciate your advice.","0"
"8505","425","10","Nice, could be longer but you have really mashes up the beats and nice mix with Saul lyrics.","0"
"8606","425","10","Love Trent and Saul wish I could hear more of them together!","0"
"8611","425","10","Great stuff i take it (by the date on this0 that you pulled it together before Niggy Tardust, anyways awesome!!","0"
"8659","239","7","The vocals sound a little manson like but everything else sounded good","0"
"8665","174","7","Loved the new take on an old song. Great work!","0"
"8672","428","10","There is a WAY WAY WAY better version on my site now at http://adamzwakk.com/?p=80

check it out","0"
"8691","429","8","Beautiful. I'm adding your creation to my 'contemplative' collection of tracks :)","0"
"8705","417","5","This is my favourite remix of yours thus far Mr Reaps. Thanks for the time and effort that you put into producing them!","0"
"8735","426","7","This is dead sexy. And kudos on the drums.","0"
"8736","14","10","what the hell people, no need to dog others songs; from you ppl that rated one star, I don't even see a remix from you. 

nice work man, I personally liked; those 'reversed' sounds i believe are from 'only'","0"
"8742","425","10","Hi like the song, wish they would do some stuff together.","0"
"8815","29","10","This is absolutely gorgeous. I love it. Thanks for finishing the song. :)","0"
"8816","341","8","Whoa... cool. I like this. Moar?","0"
"8819","285","7","This remix makes me smile. Very clever.","0"
"8821","98","8","There's a reason this is rated so high. How did you do this? Incredible.","0"
"8825","293","10","I really like this Brooks.  ","0"
"8863","434","8","I think this is pretty good attempt of hurt. ver dancable i might add.","0"
"8870","430","10","I posted a review about the other Leaving Hope Remix by Steveolectric with good reviews and I have to say the same for this. This is my fave NIN Instrumental and I am always looking for a good cover/remix of it. And I totally like what you did with it. The only suggestion I can say about it is that personally, my opinion, the cover would be near flawless if you had a little piano in it. Overall, kick ass!!!","0"
"8895","98","10","yeah this is very cool done. how have you done this? well i have no complaint. this is very good. i really enjoyed this mashup....keep up your work","0"
