"id","song","rating","review","account"
"152","312","0","First off, let me say that I'm a big NIN fan, like most everyone else here, and with this remix being at the number one spot, I was expecting something really thrilling, a masterful piece of musical artwork, I guess. 

I was saddly mistaken, there's no thrill, just frill. Its slow, boring, unimaginative, if you like cheesy videogame music, this remix is for you! As for me, I'll still to the original.

As a sidenote, I would like to eventually listen to everyone's remix, but having dial-up forces one to be more selective, hence why I looked for the top remixes... and probably why I was very disappointed in hearing this one. ","0"
"153","312","8","I Love the dark elements injected into this mix by Brian..  All his other productions are mad as well... so get involved...  Dark and thoughtful - it has TOOL written all over it!!","0"
"154","39","10","This is a hella good remix! One of the other reviews said you could visualize a bunch of goths rollin' through the hood... And I have to say, that was the first thing that pooed into my head! This one's a keeper!","0"
"328","392","10","not only does this remix work well (it stays true to the original without being a mere rip-off) but the mastering is also done extremely well. you probably won\'t really know what i mean if you only have these stupid little pc/mac speakers but if you burn a bunch of these remixes on cd and listen to them on a _good_ stereo, at good volume, you will. compare them to the original in loudness etc. and you will find that this one really stands its ground. which is something that sadly enough can\'t be said for many of the other remixes. 
well done!! glad to hear kAlte fArben is back.","0"
"156","301","8","I think I can see what you were trying to do with this... It's nice to hear a remix that isn't trying for ""perfect"". If this is your first remix, then I can see room to grow and get a sense of potential. Don't take anything negative too much too heart. Bad comments and low ratings don't really mean anything since there ain't no prize for any of this. If you do another remix at any point, I'll give that a listen too.","0"
"157","301","10","After reading over all these reviews, it becomes very apparent that this is one of those remixes that you either love or hate.. with little or no middle ground. To be honest, I loved it! It caught be from the opening tempo and kept me enthralled to the end. I felt that every change ""flowed"" well into the next building to a great ending.","0"
"158","312","0","Indeed, it DOES have TOOL written all over it, because it seems that he IS infact, a tool. This sounds more like a generic everyday remix of some techno band, than an actual NIN related remix. Bland is one word that quickly comes to mind when listening to this remix. I appologise if this is the remixer's first attempt ever, if it is, then its pretty ok.. but as a hardcore NIN fan, it doesn't seem to do Trent the proper justice he deserves. I think it Could be much better if there were something totally off-the-wall that was thrown in there to kickstart the tempo into overdrive. ","0"
"776","1468","10","Catchy, fantastic reworked mood yet strangely true to the original! Exactly what a remix should be.","0"
"777","71","10","Only - The pop song! I love it!","0"
"778","150","10","Some incredible skill went into this one. I love the piano work especially and the multilayered, culturally diverse instrumentation. Fantatic job.","0"
"779","191","10","Subtle, mellow, addictive. I could listen to this over and over again.","0"
"780","649","10","Classy. The voice work could have probably been done better, but it doesn\'t detract from the experience at all.","0"
"781","873","10","Anyone else reminded of a more poppish version of Recoil\'s song \&amp;quot;Incubus\&amp;quot; from their Unsound Methods album? Most certainly an unusual but highly enjoyable remix.","0"
"782","958","10","Impressively minimalistic.","0"
"783","101","10","Jazzy and fun. Incredible!","0"
"784","102","10","The only word I can think of to describe this remix is \&amp;quot;anachronistic.\&amp;quot; The whole feel of it is wrong, which is exactly what makes it appealing. I get a whole anti-establishment feel from it in a coffee shop revolutionary kind of way. :)","0"
"160","233","5","Northern Ireland's Messy Future have delivered a solid dance track which pisses on a great deal of these 'what Trent would want' efforts. It just gets into the groove and doesn't let up. tasty.","0"
"161","291","10","I love this remix.  It's different and I love how you mave that crazy beat in there.  That is so cool!  I like how it is completely different from the original song but it still fits with the mood ot Trent's lyrics.  I think that it is better actually, then the original...lol, but that's just me!","0"
"162","361","10","I will definitly be adding this to the featured remixes as a staff pick.

It truly cpatures the essence of a Halo Worthy remix, that you would expect to find on an EP.

Great work!","0"
"613","95","9","A fantastic remix of THTF with just the right mix of DnB, techno, piano, and stylistic flow fluctuations. Thre are a few flaws here and there, the most jarring being the slightly underwhelming opening; I\'m particularly not fond of the whole \""Jackles\"" line being spoken before the song begins. The song however develops quite nicely and is definitely worth multiple listens.","0"
"164","313","10","Compared with the others, this remix offers more in terms of enhancing the original rather than simply offering one or two changes throughout.  From the first chorus this song takes on a life of its own, without losing the artist's core emotion.  By the time you reach the end, you feel that you have been given a choice on how the song could be successful.","0"
"165","369","4","this is real mexican sound i like the drums kick ass","0"
"166","312","9","Awesome remix of this NIN tune. Been a big fan of Reznor for quite a while now and i would think this would be right up his alley alot more appealing to the NIN fans than  the remixes done recently by the DFA and Photek. Great minimal industruial grinding sounds and quality programming. Keep up the great work Brian despite all the haters out there!","0"
"167","291","10","This is probably the best remix on this site.  It maintains a pwerful beat while adding new musical aspects into the song.  He changes the feel of the song rather than just chopping the song into a mess.  The introduction of a different but similar beat adds a lot of sophistication to the song.  Not to mention i can actually hear this song as a professional remix.  Nice job P Loco.","0"
"168","377","9","wow! this seems like \'94 reznor remixed his own track using the back to the future delorean
. big remix! congratulations doom patrol! where are u from?","0"
"169","363","10","POW! Holy Kick Ass Remix, Batman! ... interesting artist name. Definitely worth ten of something.","0"
"170","189","5","Honestly... Not a good sound, also I cant see the remix untill the tempo modification, which is not so     original...5 = the importan is play... 
still working","0"
"171","313","3","I\'m sorry man, that can\'t ever be a 10. Simply because there\'s not enough sense of rythm, the mix is not accurated, and it\'s just noise, without thrill, without the essential NIN spirit. It could be worse, but never a 10, not worth a 5, but maybe in the third try it\'s great (better than first, but not enough). ","0"
"172","392","10","I found this remix to be both inspired and banal...The disto guitar -&gt; human grunt thang, made me become feral, so now, I must forever  wander our planet in disbelief...good stuff, except for the NIN part...
Rock what you got!,
-Flick","0"
"173","285","9","fuck yea!! good production, love the glitchyness of the whole track, good idea to use the metalish bit raped texture on the end, fits together nice, good work!","0"
"174","369","9","i like this remix because the filters, drums and ritmh are pretty autenthic; because is mexican talent and style. i miset the accordeon.  ","0"
"175","377","10","Fucking good! That sounds really impressive, starting with a smooth ambience and showing the character of the more pure NIN sound. Simply great","0"
"176","298","8","This is the first great mix i\'ve heard on here so far. i came expecting to find Things-Falling-Apart quality, and so far i have been disappointed.
This mix tho, it sounds like it could be on an official remix album. it\'s very rad. except, it could have ended at 4:08. it\'s ruined at the end when it\'s turned into drum & bass, which just doesn\'t fit with the rest of the mix.","0"
"177","392","10","Very impressive, I think this is the best remix so far, both how it\'s been produced and how the tension builds up in the music. There are a lot of small details playing around in the background, there\'s always something new going on, and yet it\'s never over-done.
By the way, what does kAlte Fabren mean - something artsy (and German) I guess?? Personally I think this guy belongs to the NIN-clan - his work fits in perfectly. Did Trent hire this guy?
 ","0"
"178","392","10","Like that one! Very tasteful and interesting elements. Sound of mix is homogenous... Would love to listen to a similar version of \""with teeth\"" ;-)","0"
"179","377","10","Actually I think that\'s the best remix I\'ve heard. With a deep sound, but also a great sense of rythm, this reflects perfectly the sound of NIN, but giving a new perspective to the song \""only\"", more hues in a impressive sound environment. Congratulations, I can\'t see the diference between NIN and this, indeed this gives more details.","0"
"181","313","3","Maybe nice intentions. The samples are too tangled, and you can\'t see a clear idea, and also, confusing sounds unconnected to each other. Just Because sounds like separated pieces. Can\'t afford enough consistence. Poor sonorous environment with a lack of power. For sure, it may be better.","0"
"182","313","6","Very good skills with the mixing but the remix is so boring. Nice work, best luck the next time. ","0"
"184","142","10","I very like this remix. I think the same that the other two guys who posted before. Okay maybe its not all the serious there\'s have to be. But the two songs sound\'s prety well togheter, and, of all the stuff I listened untill now, this is really fresh and steal\'s a  laugh, thats a lot. Great job mate! Congratulations. ","0"
"185","152","10","Absolutely fabulous remix of an already great track. Great work by Zno, definately one to check for all you inquisitive types.","0"
"186","291","5","
the remix is well constructed but the voice phaser ends up ruining Trent\'s voice. good effort.
","0"
"187","39","5","
nice job, although the remix never reaches the climax...","0"
"190","392","6","I cant see why have the 3 votations with 10... Maybe   3 good friends of him voting ? Im sorry, the remix dont havce nothing better than a lot of others.","0"
"207","301","0","Wow you rearranged all the original audio files, without adding anything of your own.... How original.   Try maybe making something new, rather than recycling stuff that everyone here has already heard.","0"
"208","71","4","nice sound... however it gets boring going on and, most important, doesnt reach a climax... i think it does not highlight nin\'s strength any time. nice try. ","0"
"209","380","5","i like this remix... this electro remix is nice but is a very big loop, the secuences no change

","0"
"457","71","8","Well that rocked my socks, lol. I thought that was damn good, the 80\'s thing, loved it. I agree that it could have picked up at the end or in the chorous maybe?","0"
"211","377","1","What was this about if only had a movie trailer and they wanted to raise some suspense that would work for maybe 30seconds or so. i was disapointed that this mix was at the top it downgrades this site and if people think this is good wow we have some lamesters on hand. i\'m not trying to bash you,only your song so dont take it personal. It should be called the flashlight mix because even a little flashlight would make it interesting. Future thoughts on mixing please stop. ","0"
"212","298","0","very bad work... if reznor heard such a version of his song, well... i\'m not sure about his reactions. it just don\'t sound... nor nin nor nothin\'!!","0"
"213","221","10","Okay, either it\'s my tea, or something, but I had my headphones off, volume turned way up.  I heard the first part, and I\'m like \""....nooooo....\""!  I put them on, adjust my volume, and I started cracking up.  I couldn\'t help myself (and I\'m at work listening to this!).  Awesome choice of material!","0"
"214","382","10","i think this song is really cool and i like it better than the real one.","0"
"215","50","6","nice remix, i like this anbient remix¡¡¡¡¡ veri nice sefiros¡¡¡¡¡
","0"
"216","347","10","One of the best NIN remix I have ever heard,
a touch of Underworld with a fat electronic style from Berlin,very nice...I like it
Rosa","0"
"217","377","9","I think this is a good remix.  Great sounds.  Great imagination.  You can\'t really include much of the vocal when you mess with the tracks this much.  Or I should say you can...but it may sound out of place.  I don\'t think this suffered on bit from excluding the vocal.  In fact, I think it helped it thrive.","0"
"218","285","9","Very well done. Wish that it were a tad longer with a bit more of the 4/4 grind. Nicely done!","0"
"219","109","9","I like this one because it is continuously venturing down a new path, good composition and an interesting mixture of drums and synths... it rocks pretty much all the way through, sounds a little like old nin style.","0"
"220","78","4","nice remix.the problem is that the nice job you\'ve done with sound you did not do with voices. and voices represent just one more music element in a song. 

","0"
"221","392","5","esta fino el remix pero en ningun monento estalla y no acaba de ser un gran trabajo


nice job¡¡¡ ","0"
"222","298","4","bueno el remix se aguanta pero no es una obra de arte, ni esta a la altura de nin.
","0"
"746","1469","10","I think trent would be proud!! this remix by dirty scarab gives survivalism a new vibe!!! almost creepy in a very cool way!! I like!!","0"
"224","81","5","Great job, I cant stop listening to it.  It\'s a darker yet calmer version. Very Cool.","0"
"225","45","10","Dude, I love your mix.  I submitted one, but I like yours better!!!  I love how you change slowly through the track and then let it all go in the end.  I love what you did with the new guitar part, as well as changing the bass chords all around.  I also like how you made it have a cool groove to it as oppossed to some noisey crap that a lot of people keep putting on here.  Man, you should do some more stuff and just go all out.

I would love to hear anything else you have.  Any website or anything????  

Hit me back at pmbrodsk@oakland.edu

I would love to share some ideas with you about new tracks or anything.

Peace,
P-Loco","0"
"226","65","4","the voice editing is a bit ugly... nice choise for the battery but ends up being rather boring. also, it stops too many times and does not have a continuity. It just doesn\'t sound NIN enough...","0"
"227","81","10","I Love this...It\'s mellow and disturbed, and
sounds professional & Clean","0"
"228","298","9","  aaahh!  this suprised the hell outta me.  the first portion of the track isn\'t terribly amazing, but for some tweaks in the vocal loops.  then the bass goes nuts when the chorus kicks in, and the vocals end up fluttering around, descending into a rather abrupt drum-and-bass kinda break.
  the track ends way too soon.  i was hoping for more shifts in style, as not all of the vocal loops were utilized, but i was still glad for what there was.  music is rareley this interesting.","0"
"230","109","9","This version drives a bit more aggressive ... it picks up where the original left off, starting with the droned intro, when the music kicks it carries a 90’s NIN attitude and rocks the rest of the way through. Little short maybe... much fun! Thanks for the paint to smear this picture out of my head!","0"
"231","1","6","Pretty cool. I like the distortion used. Kind of reminds me of sonic the hedgehog for some reason.","0"
"232","1","2","i belive the guitars\' sound is just a sad-bad imitation of NIN... also, the job done with voices is quite poor and sounds a bit boring. there are better remixes out there than this one. i think the most original deserves to win-and this certainly ain\'t the one. ","0"
"234","298","2","
OH, this is bad.... starting with Trent\'s pitch voice set higher... how could you?? it really doesn\'t match Trent\'s personality. also, the beginning\'s filtred battery is simply pathetic. the rest of the remix is poorly developed and surely lacks originality. lastly, the additional material can\'t compete with NIN\'s sound level at all. sorry mates!","0"
"236","152","0","man.. for someone that talks like they\'re the greatest, I thought your version would have been off the chain, your remix sure doesn\'t live up to the hype. It seemed more like techno than industrial.. I really think you have talent, just for some reason it didn\'t seem like you did as good as i think you could have with this.. it fell way short of the standards i think you\'re probably capable of... and definitely try to re-do that last part of it.. like.. maybe the last 5-7 secs.. btw.. GO BRIAN!!","0"
"237","301","10","wow, great stuff Mobius! I like how much you did to the song, nicely done. A lot of people try to add in new elements of their own, and their remix comes off like a watered down version of the original. By the way, I was reading someone\'s review on here, and I think they are a complete idiot. Try reading what the Letter means by the remixes, before you post.

for those that don\'t know what the letter S means, next to his remix, it means:

\'S - Remix does not contain any additional material other than the source files provided by the official NIN website, and is therefore considered safe for inclusion on an official release or \""Halo\"".\'","0"
"238","347","2","i like don´t like this remix it´s very poor in secuences.but its nice the idea ","0"
"239","81","9","Nice. Very dark, and gothic. I really like creepy ticks and tweaks you use. Clean and Original. Makes it sound like a completly different song.","0"
"240","65","2","I really did not like the drum beat changes.  Maybe you are new to this and this is your first try, so I\'ll give you a break.","0"
"241","406","9","The funky drums are a nice alternative to the house beat so many others used. An excellant remix.","0"
"243","285","7","out of all the vapid schlock on here this is the only remix i listened to all the way thru.  it kind of looses it\'s momentum at the two minute mark, but it definitely picks back up again.
thank you for sharing.","0"
"245","377","0","I think if you had put some of the vocals in it, it might have helped your remix sound a lot better. The stop and go thing is ok for a few seconds, but after that, try to put in something in that throws people off, explode into a more vibrant beat/tempo. At least you tried, \'got to give you that, but I wish you had thought it out more is all. ","0"
"246","6","8","Dualistic Dyme&#1080;tia instanly remi&#1080;ded me of the start to &#1080;i&#1080; ~track 3 on the perfect drug ep, and then leads into  Meat Beat Ma&#1080;ifesto~ track 1  styling.  Every time i have liste&#1080;ed to a giga&#1080;tic collection of the  \""o&#1080;ly\"" remixes and i get this gri&#1080; of exciteme&#1080;t when i hear this renditio&#1080; starting, and wish i had more from the great artist CRK. The volume and layeri&#1080;g is co&#1080;structed very well and is quite seamless and is 6 mi&#1080;utes of heave&#1080;, absolutely &#1080;o mistakes. I thi&#1080;k that CRK should keep up with his great se&#1080;ce of how a remix shall be reco&#1080;structed, you will go far in this buis&#1080;ess with great work like this. keep it up!
If any so&#1080;g that is worth liste&#1080;ing to i would i&#1080;sta&#1080;tly give &#1758;&#1758;&#1758;&#1758;&#1758; stars in my itu&#1080;es. But agai&#1080; there is about 20 great perso&#1080;alized greats out there that i love. So i give  &#9786;&#9786;&#9786;&#9786;&#9786;&#9786;&#9786;&#9786; out of 10 goth smiles. ","0"
"249","142","10","Wow.  I am Jonathan Lenhardt and I am not an easy man to impress, but wow.  You obviously put a lot of work in this and I commend the product. 9/15/05.","0"
"250","89","2","Huhuhu nice joke man. Don\'t worry man, maybe one day you won\'t be so bad.","0"
"251","89","10","Yes, brother Matt has once again found the real resonance of the groove, remixing the \""mother of all remixes\"" for our enjoyment. And in a slightly sadistic twist on common sensibility, he jxutaposes opposites in such a way as to rip our testicles, still quivering and bleeding, right out through our virginal hillbilly asses. Yeee-Ha!","0"
"252","382","3","Creative, but sloppy.  I felt effects were used just cause they were there.  Really disjointed.
Keep plugging away you\'ll nail it.","0"
"253","142","0","aargh... what did you do with Trent\'s voice?? how could you dare? well, apart from that the mix is nothing special at all, actually quite boring... it certainly does not deserve a good mark. ","0"
"254","89","0","?? is it real what i\'ve just heard? did you mix NIN & country music??? the 8.5 rate you\'ve got is acceptable for your country song, but NOT as a version of Only by NIN!!! sorry mates, but i think this should be out of the contest... country music and NIN should not appear in the same sentence, least of all in the same song...","0"
"518","520","10","Interesting title. You have a curious way of putting things both musically and verbally...it makes for interesting listening/reading . Interesting start with your vocals ,synth and piano.Keys are swift and strong .I like the noise part that you added to original artist\'s lyrics from 1:12 to 1:33.Very unique, and very much held my attention throughout..... ","0"
"256","420","10","delicious.  Great use of a single vocal line to create a hook.","0"
"257","377","10","woooow...

this is what i call ORIGINAL... i guess that lyrics would have not fitted here-and those of you who don\'t think so really have no idea!! great job, it sounds absolutely NIN but, at the same time, it has an original sound... simply, the perfect mix!","0"
"258","433","9","This song has good beats and is not too repetitive.  The druming is good and even better in the end.","0"
"259","433","9","I like this remix. It sounds like something that Trent might have done himself. Unlike some of the other remixes that i listened to on this site, this song seems to have different beats. the creator changed up some of the main time-keeping beats, but kept the tempo the same; very hard to do correctly. Good job Mr.Lenhardt","0"
"260","84","10","Colin\'s work is spot on, he successfully gives Trent back his edge and storms the dance floor with this remix. I highly recommend you check out his website and other remixes. www.damnagedgoodsonline.com ","0"
"262","434","10","The whole mix was fluent through the whole song and fit in perfect with the vocals. Outstanding radio material.
Matt.","0"
"263","373","9","Fucking awesome mix....  love how you\'ve mixed in other songs off of Fixed.  Probably the best remix on here, THTF or ONLY.  Truely worthy of being on a Halo.  Inclusion of Piggies from The Beatles, truely awesome.  Love how the begining sounds like New Order\'s \""Blue Monday\"", and there\'s a part that sounds like the Eurythmics \""Sweet Dreams\"".","0"
"264","377","10","this is what i call a good remix... great intro and-most of all, great idea not to include voices... it surely gives a different taste to the original version, though at the same time sounding totally NIN.

Great joB!","0"
"265","221","0","Adding the ghostbusters theme is funny,and it was well done,i just think its a little ridiculous. Sorry man.","0"
"267","426","10","ok now ive heard more remixes than i wanna admit, and this is one that caught my attention enough to comment and give it the nasty thumbs up!!!!  
transition-movement-and configurations of this work is excellent!!!

good work
","0"
"268","39","0","very \""thick\"", if you can say that referring to a song... that\'s what it sounds like to me. also, those claps should not b there-or at least, not all the time... poor vocals work.","0"
"269","418","9","I like that he upped the tempo, made it kinda dancy. and I really like that the piano parts are emphasized. GP","0"
"270","412","5","great song
indeed a complete new feeling!!!!","0"
"460","438","2","There\'s some good stuff in here... I like the opening quite a bit with the funky beat and all. But as it goes on, and the lyrics begin to take form, the music and the lyrics sound like they\'re played in a vacuum. Totally out of sync and it never really improves as the song goes on. Then, and this is really dropping your score, at about 1:48, there\'s a glitch in your song, some kind of noise that got into there somehow. There\'s another one at about 3:58. They sound like when a CD skips. Did you listen to this before you submitted it? The best parts of your song were the musical parts. This would have worked much better as an instrumental mix.","0"
"273","45","4","really nice beginning, seariously interesting... the rest of it is... not really very different from the original version, and if you say it is not, well, that\'s the impression that i get... good effort!","0"
"274","403","5","This remix is incredible. The way they rearranged the sounds and edited them is really apparent in all aspects of the song. Definately more Rockin than the original. This is by far the best one ive heard. Who are these people?","0"
"275","447","9","Cool remix.  Loved the creepy vibe it gave.  The vocals weren\'t quite loud enough in a few spots thouggh.","0"
"276","392","4","poor work... interesting sound but really badly used... vocals stay more or less the same... maybe just the refrain is cool enough...","0"
"277","369","9","nice tempo and druming sequence, the song still flows even when ends, overcharged with filters, really mexican sonidero style. i think, i liked a lot.","0"
"516","433","3","wow, the arrangement is all over the place. Lots of clipping from the drum groove which isn\'t even on beat half the time. Not enough of a climax going into the choruses making the transitions very awkward. Very sloppy for a finished product. ","0"
"517","1107","10","An interesting take on the original. One of the few songs I\'ve heard that dares attempt to take the song further instead of simply rearranging the pieces. This remix has taken a place on my daily NIN listening.","0"
"280","428","6","the firts part are nice but its difuse all the second par fron the remix


","0"
"281","151","3","I  not like the drum beatin this remix. Christof you are new to this and this is your first try, so I\'ll give you a break.

but good intro man
","0"
"282","456","10","FINALLY.... a remix of Only, that doesn\'t even sound close to the original.  And excluding the vocals was awesome too.  This is probably the best remix on here.... even better than my first review of the \""Decimated\"" remix.  Sorry, got to give credit to originality, and fucking the song beyond it\'s original.  If this doesn\'t make it to the top 10, then somethings wrong.","0"
"283","433","9","I really like the orchestration on this one. Guitars, pianos, and Reznor-esque sounds all mix together suprisingly, and make this an unpredictable but ulitmately satisfying listening. The beat is also consistent throughout and never misses a step.And the fact that Reznor\'s voice is nicely accentuated and bolstered by the creativity of the mixing is what sets this one apart from other mixes that tend to get drowned out in their own over-use of sound. I would listen to this one like it were Trent\'s.","0"
"514","433","2","This is not even a remix.  This is a rearrangement of samples and shows nothing at all.  The vocals dont even match the offbeat drumloop and the same goes for every other sample thrown in.  This is crap.","0"
"515","285","8","At times i LOVE this remix but at other times i want to turn it off and punch a hole through my wall.  The song started out great and has a killer drumloop but then got reallllly cluttered to the point where i could hear basically nothing but feedback from all directions.  All in all this is 50 times better than most of the Only remixes on this site so i give you mad props.

-Jason","0"
"286","428","10","Awesome job custer,  i\'m defiantly impressed with your mix.  now you have to do one for \""The hand that Feeds\""","0"
"513","219","6","I had to take a listen to the most downloaded and highly rated track on the site. 

It\'s minimalistic and still manages to keep me listening to the end. Well mixed audio, good deep sounds and interesting drum samples. It delivers what I look for in a remix. Recognisable, while still altering the overall feel of the original. 

It just doesn\'t get me above the trees or on my knees. It doesn\'t sound like much time was spent re-thinking the song. In short: too easy.","0"
"290","403","10","This remix is hot!  Definitely the best one on here, it\'s still got that industrial sound, but a sort of street, hip-hop vibe that I think everybody can get down to.  This needs to be heard.","0"
"543","721","10","Hard and tough remix of a hard and tough song, words and voice are still there with their meanings, sounds come from the end of nowhere and sound like something \'out of order\'. An industrial interpretation of a mean song. Hot stuff! ","0"
"292","150","10","This is my favorite one.Its the most compelling
Remix I have listened to so far.(including my own)
Its fresh and real.who ever did this beat is a master at his craft and deserves an ovation.....
and keep this in mind .I have listened to over 100 remixes and most of them that I have listened
to have over 6 votes and this by far is the best.
it should be a top contender.I would love to callaberate with prodoss on my music..So haller at me yall.........sick messiah ......out!","0"
"293","39","9","Even though most of the remixes are not as good as mine.(rap & unwrapped) I have decided this is one of the best and, deserves more credit.I love the beat and its very creative!!(its almost my favorite)  I think the only thing missing is a kick ass solo, so I give it a 9....
                 p.s.A verse from me couldnt hurt
either...........","0"
"295","403","10","These two guys are excellent electronic music producers. Ive heard their stuff on the Future Sound Of Breaks Cd. This shows that their great all around producers in the studio","0"
"439","502","8","Nice use of piano and love the synth and bass  you have added yourself, great idea and very Chemical brothers sounding, i would like to hear a updated version with a few more original samples i have heard your tracks on ccmixter.com(if thats the same voide) you have a bright future in production, well done:)","0"
"440","538","8","I think this Remix is worth a Review when reading other statements made here. Just my short analysis (short is always best):

+ Solid Remix with Solid Structure.
+- Detailed Percussions and Drumplay
++ Many Details
+ Mixed loud and Dynamic
+- I like the additional instruments & melodies
++ Nice Intro
+- The Flow of the Track is good

All in all I rate this song a eight, nothing is perfect but I like it very much - Steph.","0"
"297","71","10","this remix is really different to most other. and i must say its not spectacular but very very good pop music !!!","0"
"298","427","10","great remix. the song goes to a climax, and nicely goes with the lyrics\' madness.","0"
"300","97","10","Simply one of the best remixes out there. Looking forward tou your next remix.","0"
"302","171","9","Wow! Very different, in a VERY cool way. I actually grinned twice while hearing this because you came in with something cool enough to think \""Yup, right on...\"" just when it was needed. Nice...
","0"
"303","301","7","I really enjoyed the song.  the climax was almost breath taking. What I like are the drums though better.  Thank you for making the song so I could hear it.","0"
"304","71","10","it is the most individual mix on this site. gratulation. not spectacual but very good in its way.","0"
"305","495","9","In my opinion we are looking at a rather qualified attempt to capture the essence of the original tune whilst adding some more ambience and making the piece more interesting. In particular I think the vocal works a lot better in this version and in general does this remix honor the artist a lot in its industrial sound.
I have few negative comments other actually.
This rocks imo.","0"
"433","538","8","a bunch of you guys are really mislead. i am a yoga teacher and i know what i am talking about. after listening to this tune i simply define it as a modern mantra, very like the meditation sounds i use in my lessons. it has a very dense mood and many variations getting you hooked from the very moment. the sound design is put up wisely and the sitars come up mystic and take you into another dimension. i will use this tune in one of my next lessons and i like the combination of modern music with ancient instruments. from russia with love - kukushka.","0"
"434","152","1","the song is sinple and repetitive, 

but what it has made not give me him to 5 but a 1 they are delays used in the voice on minute 1:50 that have made bleed to my hatreds of awful which they were. 

the drums becomes unbearable to the 4:00 since loop is repeated and repeating during the 5 minutes of song. 

intro seems to me pathetic since to put that guitar single it is subject is to have little imagination. 

drums does not finish sounding badly but all the short while is too repetitive loop and but loop","0"
"436","377","2","Long time no listen to such a boring remix. A lack of vision and creativity leaves its mark through the whole song and made me wait and wait for the vocals. I think Doom Patrol remixed his own doom with the same drums from the original song and same repetitive samples throughout the mix. The synths in the beginning and some other distorted FX don\'t rescue the impact this mix had on me. Seems to be hyped by the remixer himself. Just felt to write this because there are so many pro-votings in here. Here is my counter vote from an objective point of view. Man, put your energies into a better Remix than in self-reviews. You get an overall of 2.","0"
"437","587","7","I enjoyed the use of percussion and beat change throughout the song. I like that it\'s not a generic mix of such a great song. Nice spacing on the lyrics also.","0"
"438","411","3","I really dont understend how is this mix in the firs t position... I\'ve been waiting for something to happen along the 6 bloody minutes of the song... But nothing! just some funny voices... nothing more. Very decepcionant to be the first in the rank.. But the mix don\'t sound so bad so I\'ll give u a 3.. 
Keep trying","0"
"307","421","9","I thought this mix was great!  It still contained a lot of key elements of the song and added just a touch here and there.  I really love how the second verse was basically a different song than the rest of the mix with the hard tribal drums coming back in for the outro.  Great work!","0"
"512","150","9","this is a great work. Even better than the original song (every remix here is better than the original song, which is the most obvious song that Trent Reznor made, eheheh!). Great rhytm and great opening. I\'m a couple of position under Prodoss in the chart but I\'m not afraid to say that his work is even better than mine. Trent should learn how to make a pop song! :) A little bit of something more (I don\'t know what and how) and this one would become a great song itself.","0"
"309","71","9","This remix is one of the best I\'ve heard in a while. What I like the most about it is its originality and use of instruments not found and not expected in the original. Maybe a lot of people complained that it wasn\'t true to NIN or whatever, but I don\'t agree. I think a remix should be an original take on a song, and this one certainly succeeds. I don\'t listen to NIN remixes to hear the same style over and over again. Bravo.","0"
"310","158","5","To be completely honest with you, I think you should cut out most of the original lyrics of the song and lengthen your rap verse. The rap was the one thing that sets your remix apart from the others. Only seems like a good song to rap to, so instead of a short freestyle do the whole MC thing!","0"
"312","102","9","One of my favorites, but WAY TOO SHORT!

I absolutely loved this remix since the first time I played it, I couldn\'t stop repeating it over and over again. I love piano music and I love the upbeat feel to the song. The simplistic beat inserted into the song was nicely done. If this song were longer it would get a 10!","0"
"313","499","7","intro at first seemed to work ok - although some og your pitching of the vocals doesnt seem to hit proper notes being out of scale... it is obvious that you intended them to be a bit off key, but this could have been done way better. making the whole intro (and most of the song) in half tempo, got exited at first - but this is no excuse for not having some evolution in the track - the intro got me bored, with no significant change until 0.43 (where the bass enters) this is way to long to keep the listener on hold imo.
anyways you definitely have some good points, but again it seems to me throughout the song, that you  have been way too slacky in doing the vocals, not bothering to fine tune them in our pitching and the sequincing is not always tight. overall i like  your general idea of making this mix very \""ugly\"", and some of the drumwork around the ending is very nice.
ill rate i for around a 6, but give it 7 in a show of good will - hope you can use my comments - rock on =D
- AH of TheJigsawProject","0"
"314","285","8","interesting piece of work here.  i like the added beat to the song, however it\'s a little too loud at points so it drowns out almost everything else, might want to consider taking it down just a hair, but just my opinion.  it works out great with the rest of the song though, other than there\'s no real transition at 2m, just kind of jumps from one beat to the next.  i do like the vocals at about 2.15, probably my favorite part of the song.  i also really like the chorus, but again, the beat is a little too loud, so it kind of drowns everything out.  i also liked the tempo change at around 3:42, was definately a change over quite a few of the remixes i\'ve heard.    overall, great job on the remix.

starfukkar","0"
"315","71","2","i dont like pop music.

this version is very pop.   

nine inch nails isn´t pop music, 

it is industrial rock. 

however, you put a nice tempo in your remix

","0"
"316","89","8","Way too funny, alas the musical loop not very interesting or complex, but, 8 points for making me laugh.","0"
"317","93","10","Trents dark lyrics are put to calm sleep with \""hope\"" with the new sound of this remix. This can almost bring a tear to your eye. F\'n awesome!
","0"
"544","873","9","Original Mix. I like the flow and the choice of textures. Approach is consistant thoughout song. Overall a good mix.","0"
"319","55","7","i feel like i\'m entering the realms of a horror movie right now listening to the intro to your remix.  slow driving drums, the piano, nice change of pace, especially being a fan of nin and horror movies.  although the beat does get a little repetitive after awhile, imo.  very few changes in the song, other than a few added moments.  but as a whole, i like this remix, and i\'ll listen to it again at a later time.

starfukkar","0"
"320","484","9","Really started coming together last 20-30 seconds, bummer the end....","0"
"422","577","9","This is a really good remix, very creative with the reverse samples! Good beat, nice restructuring of the melody.","0"
